date,model,ticker,pred_len,portfolio_value,top_5_portfolio,least_5_portfolio,top_5_up,top_5_down,market,data_type,portfolio_ratio,Final Portfolio Value
2025-02-19,conformer,ALL,5,127907.74002635168,"AMZN, INTC, AMD, TSLA, NFLX","INTC, MSFT, NFLX, GOOGL, META","AMD, MSFT, INTC, NFLX, AAPL","NVDA, NFLX, META, AMD, GOOGL",NASDAQ,general,"[0.01, 0.68, 0.84, 0.98, 0.92]",1.2791
2025-02-20,conformer,ALL,5,127907.74002635168,"META, NVDA, GOOGL, AMZN, INTC","AAPL, INTC, MSFT, NVDA, TSLA","NFLX, AMD, AMZN, NVDA, MSFT","TSLA, GOOGL, NVDA, AMZN, META",NASDAQ,general,"[0.65, 0.95, 0.58, 0.09, 0.87]",1.2791
2025-02-21,conformer,ALL,5,123634.31331943478,"INTC, META, GOOGL, TSLA, MSFT","META, NFLX, AAPL, TSLA, AMD","NVDA, NFLX, MSFT, AMZN, INTC","NFLX, META, TSLA, AMZN, AAPL",NASDAQ,general,"[0.27, 0.84, 0.69, 0.68, 0.36]",1.2363
2025-02-22,conformer,ALL,5,123634.31331943478,"META, AMZN, MSFT, AMD, NFLX","INTC, AMD, TSLA, GOOGL, MSFT","GOOGL, META, NFLX, MSFT, INTC","INTC, META, NFLX, AMZN, TSLA",NASDAQ,general,"[0.73, 0.09, 0.03, 0.45, 0.31]",1.2363
2025-02-23,conformer,ALL,5,123634.31331943478,"GOOGL, NVDA, META, AMZN, AMD","META, TSLA, AMD, AAPL, MSFT","META, MSFT, NVDA, AAPL, NFLX","NFLX, META, GOOGL, AAPL, INTC",NASDAQ,general,"[0.14, 0.29, 0.81, 0.97, 0.41]",1.2363
2025-02-24,conformer,ALL,5,123634.31331943478,"MSFT, AMD, GOOGL, NVDA, AMZN","GOOGL, INTC, NVDA, AMZN, META","AAPL, TSLA, AMD, NVDA, META","AAPL, META, AMZN, NFLX, NVDA",NASDAQ,general,"[0.27, 0.84, 0.69, 0.68, 0.36]",1.2363
2025-02-25,conformer,ALL,5,123634.31331943478,"NVDA, INTC, AAPL, TSLA, META","GOOGL, NFLX, AAPL, META, NVDA","NFLX, AMD, AMZN, NVDA, MSFT","AAPL, AMZN, TSLA, NFLX, MSFT",NASDAQ,general,"[0.37, 0.53, 0.57, 0.44, 0.78]",1.2363
2025-02-26,conformer,ALL,1,183592.94986432703,"NVDA, MSFT, AMD, AMZN, NFLX","AAPL, MSFT, META, AMD, NVDA","NVDA, META, AMD, GOOGL, INTC","NFLX, INTC, TSLA, AAPL, MSFT",NASDAQ,general,"[0.14, 0.29, 0.81, 0.97, 0.41]",1.8359
2025-02-27,conformer,ALL,20,140218.5595757914,"AMZN, TSLA, AAPL, NVDA, AMD","NVDA, AAPL, AMD, INTC, AMZN","AAPL, GOOGL, NFLX, AMZN, META","GOOGL, AAPL, META, NFLX, AMD",NASDAQ,general,"[0.0, 0.26, 0.76, 0.23, 0.36]",1.4022
2025-02-28,conformer,ALL,20,140218.5595757914,"META, NVDA, GOOGL, AMZN, INTC","AAPL, AMD, GOOGL, META, AMZN","NVDA, TSLA, AMZN, MSFT, AMD","GOOGL, AAPL, META, NFLX, AMD",NASDAQ,general,"[0.91, 0.63, 0.93, 0.98, 0.82]",1.4022
2025-03-01,conformer,ALL,20,140218.5595757914,"MSFT, NVDA, AAPL, INTC, GOOGL","MSFT, AAPL, NVDA, INTC, TSLA","AMZN, NFLX, META, AMD, NVDA","NVDA, GOOGL, TSLA, MSFT, AMD",NASDAQ,general,"[0.44, 0.15, 0.29, 0.03, 0.79]",1.4022
2025-03-02,conformer,ALL,20,140218.5595757914,"AMZN, TSLA, AAPL, NVDA, AMD","AMZN, NVDA, AMD, NFLX, INTC","AMD, MSFT, GOOGL, NFLX, META","AMD, MSFT, GOOGL, AAPL, META",NASDAQ,general,"[0.42, 0.42, 0.82, 0.96, 0.71]",1.4022
2025-03-03,conformer,ALL,20,140218.5595757914,"AAPL, NVDA, AMD, MSFT, GOOGL","META, TSLA, AMD, AAPL, MSFT","META, INTC, AMZN, NVDA, GOOGL","TSLA, GOOGL, AMD, INTC, AMZN",NASDAQ,general,"[0.95, 0.86, 0.66, 0.2, 0.74]",1.4022
2025-03-04,conformer,ALL,20,140218.5595757914,"GOOGL, AMD, AMZN, NFLX, META","INTC, GOOGL, MSFT, AMZN, AMD","META, TSLA, MSFT, NFLX, AAPL","NVDA, META, AMZN, GOOGL, TSLA",NASDAQ,general,"[0.6, 0.36, 0.84, 0.78, 0.38]",1.4022
2025-03-05,conformer,ALL,20,140218.5595757914,"AMZN, AAPL, NVDA, MSFT, META","TSLA, META, INTC, AMD, GOOGL","GOOGL, NFLX, AMZN, META, AMD","TSLA, AAPL, AMD, GOOGL, META",NASDAQ,general,"[0.11, 0.44, 0.39, 0.66, 0.37]",1.4022
2025-03-06,conformer,ALL,20,140218.5595757914,"META, AMD, MSFT, NVDA, AAPL","AMZN, INTC, TSLA, NFLX, GOOGL","MSFT, AMZN, NVDA, INTC, GOOGL","META, MSFT, AAPL, TSLA, NFLX",NASDAQ,general,"[0.74, 0.4, 0.43, 0.6, 0.14]",1.4022
2025-03-07,conformer,ALL,20,140218.5595757914,"NVDA, META, AMZN, MSFT, NFLX","AMD, META, GOOGL, AMZN, AAPL","AMD, NVDA, TSLA, AMZN, INTC","TSLA, NFLX, AAPL, MSFT, INTC",NASDAQ,general,"[0.38, 0.28, 0.46, 0.13, 0.9]",1.4022
2025-03-08,conformer,ALL,20,140218.5595757914,"INTC, NVDA, GOOGL, AMD, NFLX","INTC, TSLA, META, NVDA, AMD","GOOGL, META, AMD, NVDA, INTC","TSLA, AAPL, AMD, GOOGL, META",NASDAQ,general,"[0.24, 0.61, 0.04, 0.52, 0.39]",1.4022
2025-03-09,conformer,ALL,20,140218.5595757914,"MSFT, INTC, TSLA, AMZN, NFLX","NFLX, AMD, MSFT, AAPL, META","NFLX, AMD, META, INTC, AAPL","MSFT, AMD, INTC, NFLX, NVDA",NASDAQ,general,"[0.65, 0.77, 0.82, 0.42, 0.32]",1.4022
2025-03-10,conformer,ALL,20,140218.5595757914,"MSFT, NFLX, AMZN, GOOGL, AAPL","TSLA, AMZN, META, INTC, NFLX","AAPL, GOOGL, NVDA, META, INTC","AAPL, INTC, NVDA, AMD, AMZN",NASDAQ,general,"[0.86, 0.77, 0.37, 0.46, 0.29]",1.4022
2025-03-11,conformer,ALL,20,140218.5595757914,"META, NVDA, TSLA, GOOGL, AMZN","AAPL, META, INTC, MSFT, NVDA","MSFT, AMD, AAPL, AMZN, NFLX","INTC, AAPL, AMZN, NVDA, TSLA",NASDAQ,general,"[0.58, 0.43, 0.93, 0.4, 0.96]",1.4022
2025-03-12,conformer,ALL,20,140218.5595757914,"AMD, AMZN, NFLX, GOOGL, NVDA","TSLA, AMZN, AAPL, META, MSFT","MSFT, INTC, AAPL, AMZN, TSLA","MSFT, NVDA, AAPL, AMZN, TSLA",NASDAQ,general,"[0.05, 0.0, 0.39, 0.06, 0.71]",1.4022
2025-03-13,conformer,ALL,20,140218.5595757914,"MSFT, META, TSLA, GOOGL, NFLX","AMD, META, GOOGL, NVDA, AAPL","AMZN, MSFT, TSLA, AAPL, INTC","AAPL, TSLA, AMD, META, NFLX",NASDAQ,general,"[0.61, 0.98, 0.72, 0.75, 0.77]",1.4022
2025-03-14,conformer,ALL,20,140218.5595757914,"NFLX, NVDA, AMZN, AMD, INTC","INTC, TSLA, META, NFLX, AMD","NVDA, GOOGL, AMZN, AMD, META","GOOGL, AAPL, META, NFLX, AMD",NASDAQ,general,"[0.81, 0.09, 0.03, 0.33, 0.75]",1.4022
2025-03-15,conformer,ALL,20,140218.5595757914,"MSFT, AAPL, NVDA, NFLX, AMZN","INTC, TSLA, META, NFLX, AMD","META, INTC, TSLA, NFLX, AAPL","AAPL, META, INTC, TSLA, AMZN",NASDAQ,general,"[0.81, 0.97, 0.17, 0.73, 0.96]",1.4022
2025-03-16,conformer,ALL,20,140218.5595757914,"GOOGL, TSLA, MSFT, INTC, NFLX","NFLX, AMZN, AMD, TSLA, AAPL","META, AAPL, MSFT, INTC, AMZN","AMD, TSLA, AMZN, AAPL, NVDA",NASDAQ,general,"[0.71, 0.69, 0.94, 0.34, 0.92]",1.4022
2025-03-17,conformer,ALL,20,140218.5595757914,"AMZN, TSLA, META, AAPL, AMD","META, AMZN, NVDA, AMD, INTC","AMZN, TSLA, NVDA, GOOGL, NFLX","TSLA, AMD, AAPL, META, NVDA",NASDAQ,general,"[0.67, 0.21, 0.63, 0.08, 0.62]",1.4022
2025-03-18,conformer,ALL,20,140218.5595757914,"META, NVDA, GOOGL, TSLA, AMD","META, TSLA, AMD, AAPL, MSFT","MSFT, TSLA, GOOGL, AMZN, AAPL","NVDA, META, AAPL, MSFT, AMD",NASDAQ,general,"[0.67, 0.44, 0.91, 0.91, 0.98]",1.4022
2025-03-19,conformer,ALL,5,181666.5303755901,"AMD, INTC, TSLA, AMZN, AAPL","TSLA, META, AMZN, AMD, AAPL","META, NVDA, NFLX, AMZN, MSFT","NFLX, AMD, NVDA, META, GOOGL",NASDAQ,general,"[0.74, 0.35, 0.28, 0.82, 0.12]",1.8167
2025-03-20,conformer,ALL,5,181666.5303755901,"AMD, AMZN, INTC, AAPL, META","NVDA, TSLA, GOOGL, AAPL, AMZN","META, AAPL, NFLX, MSFT, TSLA","AMD, TSLA, AAPL, GOOGL, MSFT",NASDAQ,general,"[0.61, 0.98, 0.72, 0.75, 0.77]",1.8167
2025-03-21,conformer,ALL,5,181666.5303755901,"META, AMD, MSFT, NVDA, AAPL","MSFT, TSLA, NVDA, AMD, INTC","NVDA, TSLA, AMZN, MSFT, AMD","TSLA, AMD, AMZN, NVDA, MSFT",NASDAQ,general,"[0.67, 0.44, 0.91, 0.91, 0.98]",1.8167
2025-03-22,conformer,ALL,5,181666.5303755901,"AMZN, GOOGL, NFLX, TSLA, AMD","NVDA, AMZN, META, AMD, AAPL","AMD, GOOGL, MSFT, INTC, NVDA","AMD, TSLA, AAPL, INTC, GOOGL",NASDAQ,general,"[0.22, 0.12, 0.99, 0.34, 0.26]",1.8167
2025-03-23,conformer,ALL,5,181666.5303755901,"NFLX, INTC, AMZN, GOOGL, NVDA","AMZN, MSFT, META, AMD, NVDA","MSFT, AMD, AAPL, AMZN, NFLX","AMD, INTC, NFLX, GOOGL, META",NASDAQ,general,"[0.91, 0.63, 0.93, 0.98, 0.82]",1.8167
2025-03-24,conformer,ALL,5,187186.26381143808,"AMD, GOOGL, AAPL, AMZN, META","TSLA, MSFT, NVDA, AMD, INTC","NFLX, NVDA, META, AAPL, MSFT","AMZN, TSLA, META, NFLX, AAPL",NASDAQ,general,"[0.1, 0.46, 0.04, 0.55, 0.24]",1.8719
2025-03-25,conformer,ALL,5,187186.26381143808,"INTC, NVDA, MSFT, GOOGL, AMZN","INTC, AAPL, MSFT, NFLX, AMD","AMZN, MSFT, TSLA, AAPL, INTC","NVDA, AMD, GOOGL, MSFT, AMZN",NASDAQ,general,"[0.1, 0.46, 0.04, 0.55, 0.24]",1.8719
2025-03-26,conformer,ALL,5,187186.26381143808,"AMZN, AAPL, NVDA, MSFT, META","AAPL, MSFT, NVDA, GOOGL, META","TSLA, INTC, AMZN, MSFT, NVDA","NVDA, AMZN, GOOGL, NFLX, AMD",NASDAQ,general,"[0.67, 0.52, 0.42, 0.03, 0.68]",1.8719
2025-03-27,conformer,ALL,5,187186.26381143808,"AMD, AMZN, INTC, AAPL, META","MSFT, META, TSLA, GOOGL, AAPL","AMZN, TSLA, NVDA, GOOGL, NFLX","INTC, AMD, TSLA, GOOGL, AMZN",NASDAQ,general,"[0.64, 0.51, 0.37, 0.67, 0.71]",1.8719
2025-03-28,conformer,ALL,5,187186.26381143808,"GOOGL, MSFT, META, AMD, TSLA","AMD, INTC, MSFT, NFLX, AMZN","NVDA, META, AMD, GOOGL, INTC","AAPL, AMZN, TSLA, NFLX, MSFT",NASDAQ,general,"[0.91, 0.63, 0.93, 0.98, 0.82]",1.8719
2025-03-29,conformer,ALL,1,126860.91842920268,"NVDA, MSFT, META, NFLX, AMZN","TSLA, INTC, AAPL, MSFT, NVDA","AAPL, AMD, GOOGL, META, INTC","AAPL, META, INTC, TSLA, AMZN",NASDAQ,general,"[0.81, 0.97, 0.17, 0.73, 0.96]",1.2686
2025-03-30,conformer,ALL,1,148514.44700005391,"NVDA, MSFT, AAPL, GOOGL, AMD","AAPL, META, INTC, MSFT, NVDA","NVDA, MSFT, TSLA, NFLX, AMD","NFLX, MSFT, AMD, TSLA, AAPL",NASDAQ,general,"[0.9, 0.21, 0.12, 0.39, 0.08]",1.4851
2025-03-31,conformer,ALL,20,106907.39804358936,"GOOGL, NFLX, INTC, TSLA, MSFT","NVDA, NFLX, INTC, MSFT, TSLA","NVDA, NFLX, INTC, AMD, META","NFLX, MSFT, AMD, TSLA, AAPL",NASDAQ,general,"[0.74, 0.45, 0.86, 0.54, 0.14]",1.0691
2025-04-01,conformer,ALL,20,106907.39804358936,"NVDA, INTC, AMZN, NFLX, AMD","AAPL, INTC, MSFT, NVDA, TSLA","AMZN, NFLX, GOOGL, INTC, TSLA","META, AMD, NFLX, AAPL, AMZN",NASDAQ,general,"[0.9, 0.45, 0.77, 0.23, 0.22]",1.0691
2025-04-02,conformer,ALL,20,106907.39804358936,"AMZN, TSLA, GOOGL, META, AAPL","GOOGL, NFLX, INTC, MSFT, NVDA","MSFT, TSLA, AMD, GOOGL, INTC","AAPL, AMZN, GOOGL, NFLX, TSLA",NASDAQ,general,"[0.86, 0.77, 0.37, 0.46, 0.29]",1.0691
2025-04-03,conformer,ALL,20,106907.39804358936,"AMD, INTC, AMZN, TSLA, NFLX","GOOGL, NFLX, AAPL, META, NVDA","AMD, META, NVDA, GOOGL, AMZN","TSLA, INTC, NVDA, GOOGL, AMD",NASDAQ,general,"[0.49, 0.73, 0.42, 0.18, 0.3]",1.0691
2025-04-04,conformer,ALL,20,106907.39804358936,"INTC, GOOGL, AMZN, NVDA, AMD","AMD, NFLX, MSFT, AMZN, META","AAPL, GOOGL, NVDA, NFLX, META","NVDA, META, AMZN, GOOGL, TSLA",NASDAQ,general,"[0.6, 0.36, 0.84, 0.78, 0.38]",1.0691
2025-04-05,conformer,ALL,20,106907.39804358936,"GOOGL, INTC, NVDA, AMD, NFLX","AAPL, AMD, GOOGL, META, AMZN","MSFT, TSLA, AMD, GOOGL, INTC","META, AMD, NFLX, AAPL, AMZN",NASDAQ,general,"[0.07, 0.99, 0.52, 0.7, 0.18]",1.0691
2025-04-06,conformer,ALL,20,106907.39804358936,"NFLX, AMZN, NVDA, AAPL, TSLA","TSLA, MSFT, META, GOOGL, AAPL","GOOGL, AMZN, NFLX, MSFT, TSLA","NFLX, META, GOOGL, AAPL, INTC",NASDAQ,general,"[0.75, 0.56, 0.8, 0.61, 0.56]",1.0691
2025-04-07,conformer,ALL,20,106907.39804358936,"GOOGL, AMZN, AAPL, MSFT, AMD","TSLA, NVDA, MSFT, GOOGL, NFLX","AMZN, MSFT, AAPL, NVDA, AMD","NFLX, META, GOOGL, AAPL, INTC",NASDAQ,general,"[0.62, 0.91, 0.04, 0.43, 0.35]",1.0691
2025-04-08,conformer,ALL,20,106907.39804358936,"INTC, META, GOOGL, TSLA, MSFT","TSLA, INTC, AAPL, MSFT, NVDA","GOOGL, META, AMD, NVDA, INTC","NVDA, AMZN, META, INTC, GOOGL",NASDAQ,general,"[0.38, 0.28, 0.46, 0.13, 0.9]",1.0691
2025-04-09,conformer,ALL,20,106907.39804358936,"TSLA, AMZN, NFLX, AMD, META","AAPL, AMZN, NVDA, INTC, NFLX","INTC, META, NFLX, AMD, MSFT","TSLA, INTC, NVDA, GOOGL, AMD",NASDAQ,general,"[0.62, 0.91, 0.04, 0.43, 0.35]",1.0691
2025-04-10,conformer,ALL,20,106907.39804358936,"GOOGL, NVDA, AMD, AAPL, INTC","INTC, TSLA, AAPL, GOOGL, META","AMZN, META, AAPL, INTC, NFLX","AMD, TSLA, AAPL, GOOGL, MSFT",NASDAQ,general,"[0.1, 0.46, 0.04, 0.55, 0.24]",1.0691
2025-04-11,conformer,ALL,20,106907.39804358936,"MSFT, AAPL, NVDA, NFLX, AMZN","AMZN, META, TSLA, INTC, AAPL","MSFT, META, AMZN, INTC, GOOGL","AAPL, INTC, NVDA, AMD, AMZN",NASDAQ,general,"[0.7, 0.3, 0.36, 0.6, 0.38]",1.0691
2025-04-12,conformer,ALL,20,106907.39804358936,"META, NFLX, AMZN, AAPL, GOOGL","TSLA, NVDA, MSFT, GOOGL, NFLX","TSLA, META, AMZN, GOOGL, AMD","GOOGL, AAPL, NFLX, META, MSFT",NASDAQ,general,"[0.79, 0.3, 0.6, 0.38, 0.06]",1.0691
2025-04-13,conformer,ALL,20,106907.39804358936,"META, GOOGL, AAPL, MSFT, TSLA","AMZN, NVDA, AMD, NFLX, INTC","NFLX, TSLA, INTC, AMD, NVDA","NFLX, MSFT, AMD, TSLA, AAPL",NASDAQ,general,"[0.73, 0.09, 0.03, 0.45, 0.31]",1.0691
2025-04-14,conformer,ALL,20,106907.39804358936,"AMD, AMZN, INTC, AAPL, META","MSFT, TSLA, NVDA, AMD, INTC","AMZN, NFLX, META, AMD, NVDA","INTC, AAPL, AMZN, NVDA, TSLA",NASDAQ,general,"[0.37, 0.58, 0.57, 0.55, 0.06]",1.0691
2025-04-15,conformer,ALL,20,106907.39804358936,"AMD, GOOGL, MSFT, NVDA, META","INTC, TSLA, GOOGL, AMD, AAPL","GOOGL, AMD, NFLX, TSLA, AMZN","AAPL, TSLA, AMD, META, NFLX",NASDAQ,general,"[0.88, 0.03, 0.99, 0.67, 0.84]",1.0691
2025-04-16,conformer,ALL,20,106907.39804358936,"NFLX, AMZN, NVDA, AAPL, TSLA","AAPL, META, INTC, MSFT, NVDA","MSFT, META, AMZN, INTC, GOOGL","AAPL, AMZN, TSLA, NFLX, MSFT",NASDAQ,general,"[0.61, 0.98, 0.72, 0.75, 0.77]",1.0691
2025-04-17,conformer,ALL,20,106907.39804358936,"GOOGL, MSFT, INTC, META, NVDA","AMZN, AAPL, MSFT, NFLX, INTC","NFLX, GOOGL, MSFT, INTC, TSLA","NVDA, NFLX, META, AMD, GOOGL",NASDAQ,general,"[0.22, 0.54, 0.84, 0.43, 0.15]",1.0691
2025-04-18,conformer,ALL,20,106907.39804358936,"NVDA, MSFT, AMD, AMZN, NFLX","NVDA, AMZN, META, AMD, AAPL","TSLA, AAPL, META, AMZN, MSFT","NVDA, META, TSLA, AAPL, GOOGL",NASDAQ,general,"[0.07, 0.99, 0.52, 0.7, 0.18]",1.0691
2025-01-26,autoformer,ALL,1,174232.9999005322,"GOOGL, NFLX, INTC, AAPL, TSLA","META, AAPL, TSLA, NFLX, INTC","GOOGL, NVDA, AAPL, META, AMD","INTC, AAPL, AMZN, NVDA, TSLA",NASDAQ,general,"[0.62, 0.14, 0.63, 0.53, 0.82]",1.7423
2025-01-27,autoformer,ALL,5,149364.08469875535,"META, AMZN, MSFT, AMD, NFLX","TSLA, MSFT, NVDA, AMD, INTC","AAPL, GOOGL, NVDA, NFLX, META","INTC, AMZN, NFLX, AMD, TSLA",NASDAQ,general,"[0.88, 0.03, 0.99, 0.67, 0.84]",1.4936
2025-01-28,autoformer,ALL,5,149364.08469875535,"META, NFLX, AMZN, AAPL, GOOGL","AAPL, MSFT, AMD, TSLA, META","GOOGL, META, AMD, NVDA, INTC","AMD, NVDA, AMZN, NFLX, MSFT",NASDAQ,general,"[0.73, 0.05, 0.42, 0.69, 0.97]",1.4936
2025-01-29,autoformer,ALL,5,149364.08469875535,"AMZN, INTC, GOOGL, AMD, NFLX","AMD, AAPL, NFLX, MSFT, TSLA","META, INTC, AMZN, NVDA, GOOGL","AMZN, NFLX, INTC, AMD, TSLA",NASDAQ,general,"[0.65, 0.48, 0.88, 0.84, 0.76]",1.4936
2025-01-30,autoformer,ALL,5,149364.08469875535,"AMZN, TSLA, GOOGL, NFLX, INTC","META, NFLX, AMZN, MSFT, TSLA","AMD, MSFT, AAPL, GOOGL, NVDA","AMZN, NVDA, NFLX, META, AAPL",NASDAQ,general,"[0.9, 0.45, 0.77, 0.23, 0.22]",1.4936
2025-01-31,autoformer,ALL,5,149364.08469875535,"AMZN, META, NFLX, GOOGL, AAPL","AMD, NVDA, INTC, TSLA, GOOGL","AMZN, NFLX, META, AMD, NVDA","NVDA, AMZN, META, INTC, GOOGL",NASDAQ,general,"[0.8, 0.94, 0.32, 0.29, 0.23]",1.4936
2025-02-01,autoformer,ALL,20,180423.15363543792,"MSFT, NFLX, NVDA, INTC, AAPL","META, AMZN, NVDA, AMD, INTC","AMZN, MSFT, AAPL, NVDA, AMD","NVDA, AMZN, META, INTC, GOOGL",NASDAQ,general,"[0.62, 0.04, 0.47, 0.2, 0.34]",1.8042
2025-02-02,autoformer,ALL,20,180423.15363543792,"AMZN, AMD, NFLX, GOOGL, META","NFLX, AMZN, AMD, TSLA, AAPL","AMD, MSFT, GOOGL, NFLX, META","NVDA, AMD, GOOGL, AAPL, META",NASDAQ,general,"[0.56, 0.06, 0.34, 0.73, 0.88]",1.8042
2025-02-03,autoformer,ALL,20,180423.15363543792,"MSFT, META, TSLA, GOOGL, NFLX","MSFT, AAPL, NVDA, INTC, TSLA","AAPL, GOOGL, NVDA, META, INTC","GOOGL, INTC, NFLX, TSLA, NVDA",NASDAQ,general,"[0.73, 0.05, 0.42, 0.69, 0.97]",1.8042
2025-02-04,autoformer,ALL,20,180423.15363543792,"AMD, AAPL, TSLA, AMZN, GOOGL","AMD, AMZN, NFLX, GOOGL, MSFT","AMZN, INTC, NFLX, TSLA, AAPL","TSLA, AMD, AAPL, META, NVDA",NASDAQ,general,"[0.15, 0.14, 0.49, 0.81, 0.5]",1.8042
2025-02-05,autoformer,ALL,20,180423.15363543792,"META, MSFT, AMZN, TSLA, GOOGL","META, INTC, AMZN, TSLA, NFLX","NFLX, NVDA, META, AAPL, MSFT","NVDA, GOOGL, TSLA, MSFT, AMD",NASDAQ,general,"[0.42, 0.48, 0.45, 0.69, 0.15]",1.8042
2025-02-06,autoformer,ALL,20,180423.15363543792,"AMD, GOOGL, AAPL, AMZN, META","GOOGL, NFLX, INTC, MSFT, NVDA","AAPL, MSFT, NFLX, META, AMZN","AAPL, INTC, NVDA, AMD, AMZN",NASDAQ,general,"[0.07, 0.99, 0.52, 0.7, 0.18]",1.8042
2025-02-07,autoformer,ALL,20,180423.15363543792,"AAPL, NVDA, AMD, MSFT, GOOGL","META, TSLA, AMD, AAPL, MSFT","MSFT, INTC, AAPL, META, TSLA","NVDA, MSFT, AAPL, NFLX, INTC",NASDAQ,general,"[0.42, 0.42, 0.82, 0.96, 0.71]",1.8042
2025-02-08,autoformer,ALL,20,180423.15363543792,"GOOGL, MSFT, INTC, META, NVDA","INTC, TSLA, META, NFLX, AMD","NVDA, TSLA, AMZN, MSFT, AMD","TSLA, GOOGL, NVDA, AMZN, META",NASDAQ,general,"[0.8, 0.94, 0.32, 0.29, 0.23]",1.8042
2025-02-09,autoformer,ALL,20,180423.15363543792,"NVDA, TSLA, NFLX, GOOGL, AMD","INTC, TSLA, GOOGL, AMD, AAPL","META, TSLA, MSFT, NFLX, AAPL","INTC, META, AMD, NVDA, NFLX",NASDAQ,general,"[0.42, 0.48, 0.45, 0.69, 0.15]",1.8042
2025-02-10,autoformer,ALL,20,180423.15363543792,"INTC, AMD, TSLA, GOOGL, NFLX","NVDA, NFLX, AAPL, GOOGL, MSFT","MSFT, TSLA, AMD, GOOGL, INTC","AAPL, INTC, NVDA, AMD, AMZN",NASDAQ,general,"[0.37, 0.58, 0.57, 0.55, 0.06]",1.8042
2025-02-11,autoformer,ALL,20,180423.15363543792,"NVDA, META, AMZN, MSFT, NFLX","TSLA, INTC, AAPL, MSFT, NVDA","NFLX, NVDA, AMD, GOOGL, MSFT","NVDA, MSFT, AAPL, NFLX, INTC",NASDAQ,general,"[0.86, 0.94, 0.37, 0.55, 0.15]",1.8042
2025-02-12,autoformer,ALL,20,180423.15363543792,"GOOGL, AMZN, AAPL, MSFT, AMD","AMZN, NVDA, AMD, NFLX, INTC","GOOGL, AMZN, NFLX, TSLA, NVDA","NVDA, AMD, GOOGL, MSFT, AMZN",NASDAQ,general,"[0.37, 0.53, 0.57, 0.44, 0.78]",1.8042
2025-02-13,autoformer,ALL,20,180423.15363543792,"NVDA, META, AMZN, MSFT, NFLX","META, INTC, AMZN, TSLA, NFLX","MSFT, TSLA, GOOGL, AMZN, AAPL","AAPL, NVDA, AMD, AMZN, TSLA",NASDAQ,general,"[0.23, 0.78, 0.2, 0.66, 0.44]",1.8042
2025-02-14,autoformer,ALL,20,180423.15363543792,"MSFT, INTC, NFLX, NVDA, TSLA","NVDA, TSLA, GOOGL, AAPL, AMZN","GOOGL, META, AMZN, INTC, AMD","NVDA, NFLX, META, AMD, GOOGL",NASDAQ,general,"[0.11, 0.44, 0.39, 0.66, 0.37]",1.8042
2025-02-15,autoformer,ALL,20,180423.15363543792,"AAPL, AMD, NFLX, TSLA, MSFT","TSLA, AAPL, AMZN, INTC, NFLX","AMD, MSFT, TSLA, INTC, AAPL","META, TSLA, MSFT, NFLX, AMZN",NASDAQ,general,"[0.35, 0.22, 0.84, 0.81, 0.67]",1.8042
2025-02-16,autoformer,ALL,20,180423.15363543792,"GOOGL, NVDA, AMD, AAPL, INTC","AAPL, NVDA, GOOGL, AMD, NFLX","AMZN, NFLX, META, AMD, NVDA","AMD, TSLA, AAPL, INTC, GOOGL",NASDAQ,general,"[0.62, 0.14, 0.63, 0.53, 0.82]",1.8042
2025-02-17,autoformer,ALL,20,180423.15363543792,"META, INTC, NFLX, TSLA, AMD","AMZN, META, AAPL, MSFT, TSLA","GOOGL, INTC, MSFT, META, NFLX","AMD, TSLA, NFLX, META, NVDA",NASDAQ,general,"[0.66, 0.86, 0.86, 0.2, 0.26]",1.8042
2025-02-18,autoformer,ALL,20,180423.15363543792,"MSFT, INTC, TSLA, AMZN, NFLX","AMD, MSFT, NVDA, INTC, META","AAPL, AMD, NVDA, INTC, AMZN","MSFT, AMD, INTC, NFLX, NVDA",NASDAQ,general,"[0.9, 0.45, 0.77, 0.23, 0.22]",1.8042
2025-02-19,autoformer,ALL,20,180423.15363543792,"TSLA, INTC, MSFT, NVDA, NFLX","AMZN, INTC, TSLA, NFLX, GOOGL","GOOGL, META, AMD, NVDA, INTC","INTC, META, AMD, NVDA, NFLX",NASDAQ,general,"[0.77, 0.3, 0.63, 0.15, 0.13]",1.8042
2025-02-20,autoformer,ALL,20,180423.15363543792,"GOOGL, AMD, AMZN, NFLX, META","META, NFLX, AMZN, MSFT, TSLA","AMD, NVDA, META, INTC, MSFT","NFLX, AMD, NVDA, META, GOOGL",NASDAQ,general,"[0.79, 0.3, 0.6, 0.38, 0.06]",1.8042
2025-02-21,autoformer,ALL,20,134351.4635222598,"NFLX, INTC, META, AMZN, MSFT","INTC, GOOGL, MSFT, AMZN, AMD","GOOGL, META, NFLX, MSFT, INTC","MSFT, INTC, META, GOOGL, AAPL",NASDAQ,general,"[0.67, 0.44, 0.91, 0.91, 0.98]",1.3435
2025-02-22,autoformer,ALL,20,134351.4635222598,"NVDA, MSFT, META, NFLX, AMZN","NVDA, NFLX, INTC, MSFT, TSLA","AMZN, MSFT, AAPL, NVDA, AMD","NFLX, AMD, NVDA, META, GOOGL",NASDAQ,general,"[0.95, 0.86, 0.66, 0.2, 0.74]",1.3435
